,ref_id,ra,dec,filename,exp_num,image_id,r50,sersic_n_gim2d,flux,flux_error,aperture_a,aperture_b,aperture_theta,psf_fwhm,filter,aperture_x,aperture_y,I_auto
163,16757,150.61762,1.953881,red_NightlyR11.paucam.12772.1003.0141.FT_NB615_NB685.2469553.std.01.fits,12772,6633881,10.0132,1.3148,3.62921,1.54272,0.932211,0.884619,-28.859,1.18573,NB685,994.207,1976.18,21.411
164,16790,150.61441,1.948204,red_NightlyR11.paucam.12772.1003.0141.FT_NB615_NB685.2469553.std.01.fits,12772,6633881,31.8856,0.53334,2.23084,2.22134,1.51505,1.05518,-72.1866,1.18573,NB685,1072.32,1932.54,22.491
165,16930,150.60373,1.936804,red_NightlyR11.paucam.12772.1003.0141.FT_NB615_NB685.2469553.std.01.fits,12772,6633881,16.5598,0.28525,5.89669,1.93518,1.07789,0.963315,-40.0421,1.18573,NB685,1228.36,1786.67,21.704
166,32942,150.60397,1.983606,red_NightlyR11.paucam.12772.1003.0141.FT_NB615_NB685.2469553.std.01.fits,12772,6633881,10.128,2.5212,2.63286,1.57667,0.933124,0.861347,83.1913,1.18573,NB685,578.969,1785.5,22.102
167,16786,150.59606,1.950742,red_NightlyR11.paucam.12772.1003.0141.FT_NB615_NB685.2469553.std.01.fits,12772,6633881,10.2437,1.0492,1.35631,1.66014,0.934133,0.910097,23.9298,1.18573,NB685,1034.19,1679.91,22.264
168,16859,150.59301,1.944137,red_NightlyR11.paucam.12772.1003.0141.FT_NB615_NB685.2469553.std.01.fits,12772,6633881,16.5,1.1059,4.27697,1.82222,1.07513,0.983549,65.9816,1.18573,NB685,1125.16,1638.54,22.344
169,33110,150.59674,1.969547,red_NightlyR11.paucam.12772.1003.0141.FT_NB615_NB685.2469553.std.01.fits,12772,6633881,27.7057,0.44944,3.05667,2.19572,1.38786,1.12245,-38.5414,1.18573,NB685,773.297,1687.37,22.143
170,16988,150.59,1.934626,red_NightlyR11.paucam.12772.1003.0141.FT_NB615_NB685.2469553.std.01.fits,12772,6633881,24.7465,1.094,6.46607,2.04729,1.30062,1.02706,-18.1058,1.18573,NB685,1256.27,1597.97,22.149
171,16923,150.58549,1.938582,red_NightlyR11.paucam.12772.1003.0141.FT_NB615_NB685.2469553.std.01.fits,12772,6633881,23.257,3.0471,28.1029,2.21655,1.25979,1.20713,58.5002,1.18573,NB685,1200.78,1535.48,19.92
172,17431,150.57894,1.894255,red_NightlyR11.paucam.12772.1003.0141.FT_NB615_NB685.2469553.std.01.fits,12772,6633881,23.4931,0.80178,7.79062,1.96983,1.26847,0.956017,-69.9163,1.18573,NB685,1811.35,1448.99,21.038
173,17158,150.58525,1.916627,red_NightlyR11.paucam.12772.1003.0141.FT_NB615_NB685.2469553.std.01.fits,12772,6633881,16.2518,5.0827,49.5987,2.31274,1.27865,1.15998,70.1793,1.18573,NB685,1504.09,1534.12,19.017
174,17271,150.58457,1.911316,red_NightlyR11.paucam.12772.1003.0141.FT_NB615_NB685.2469553.std.01.fits,12772,6633881,24.4674,1.3564,6.89044,1.90105,1.28862,0.899019,54.9033,1.18573,NB685,1577.23,1525.19,21.294
175,17291,150.59162,1.909161,red_NightlyR11.paucam.12772.1003.0141.FT_NB615_NB685.2469553.std.01.fits,12772,6633881,11.2946,1.8703,6.18171,1.86845,1.12602,1.03509,30.6708,1.18573,NB685,1608.0,1622.32,22.009
176,17477,150.58906,1.889898,red_NightlyR11.paucam.12772.1003.0141.FT_NB615_NB685.2469553.std.01.fits,12772,6633881,13.1119,2.1506,2.66553,1.60288,0.990394,0.855236,42.2403,1.18573,NB685,1872.71,1588.43,22.231
177,17378,150.59115,1.899622,red_NightlyR11.paucam.12772.1003.0141.FT_NB615_NB685.2469553.std.01.fits,12772,6633881,22.6143,0.75617,1.07444,1.73031,1.24552,0.857414,57.0711,1.18573,NB685,1739.27,1616.52,22.421
178,17446,150.59023,1.892258,red_NightlyR11.paucam.12772.1003.0141.FT_NB615_NB685.2469553.std.01.fits,12772,6633881,14.4383,2.9372,-0.172377,1.60507,1.03255,0.874357,71.1247,1.18573,NB685,1840.43,1604.36,22.309
179,17253,150.59693,1.914086,red_NightlyR11.paucam.12772.1003.0141.FT_NB615_NB685.2469553.std.01.fits,12772,6633881,26.6105,0.84522,13.355,2.01128,1.359,0.955175,31.0479,1.18573,NB685,1540.92,1694.95,20.346
180,17475,150.59443,1.894232,red_NightlyR11.paucam.12772.1003.0141.FT_NB615_NB685.2469553.std.01.fits,12772,6633881,6.02586,2.9298,9.85988,1.61855,0.965627,0.913967,-58.2705,1.18573,NB685,1813.87,1661.93,21.325
181,17436,150.59593,1.892596,red_NightlyR11.paucam.12772.1003.0141.FT_NB615_NB685.2469553.std.01.fits,12772,6633881,6.1222,5.0128,4.98278,1.46714,0.867298,0.850856,-72.5109,1.18573,NB685,1836.57,1682.63,21.765
182,17466,150.59785,1.891152,red_NightlyR11.paucam.12772.1003.0141.FT_NB615_NB685.2469553.std.01.fits,12772,6633881,18.648,1.3568,3.70377,1.73501,1.13199,0.884479,5.5068,1.18573,NB685,1856.68,1709.07,21.723
183,17410,150.61186,1.897059,red_NightlyR11.paucam.12772.1003.0141.FT_NB615_NB685.2469553.std.01.fits,12772,6633881,6.8157,5.5444,2.98293,1.62178,0.983296,0.950122,-15.6313,1.18573,NB685,1777.34,1900.94,22.069
184,17534,150.61642,1.884445,red_NightlyR11.paucam.12772.1003.0141.FT_NB615_NB685.2469553.std.01.fits,12772,6633881,23.6901,0.8105,1.55459,1.78246,1.27188,0.860862,19.6386,1.18573,NB685,1951.14,1964.02,22.297
185,17401,150.62246,1.895554,red_NightlyR11.paucam.12772.1003.0141.FT_NB615_NB685.2469553.std.01.fits,12772,6633881,23.4943,1.2122,9.21777,1.90135,1.2685,1.02916,-66.0479,1.18573,NB685,1799.36,2046.25,21.593
186,17301,150.63113,1.907515,red_NightlyR11.paucam.12772.1003.0141.FT_NB615_NB685.2469553.std.01.fits,12772,6633881,33.8922,1.0281,4.85154,2.27624,1.58201,1.02383,89.0197,1.18573,NB685,1636.02,2164.41,22.111
187,17341,150.63158,1.904036,red_NightlyR11.paucam.12772.1003.0141.FT_NB615_NB685.2469553.std.01.fits,12772,6633881,20.4137,0.87541,4.59507,1.92178,1.18285,1.07025,63.5047,1.18573,NB685,1683.91,2170.73,22.426
188,17114,150.63596,1.924652,red_NightlyR11.paucam.12772.1003.0141.FT_NB615_NB685.2469553.std.01.fits,12772,6633881,17.8786,0.79755,1.9662,1.68239,1.11426,0.87477,-56.4284,1.18573,NB685,1400.68,2229.7,22.381
189,16924,150.5841,1.939088,red_NightlyR11.paucam.12772.1003.0141.FT_NB615_NB685.2469553.std.01.fits,12772,6633881,15.9388,1.2965,2.19247,1.93704,1.27134,0.966206,1.4908,1.18573,NB685,1193.54,1516.28,22.33
190,16721,150.58637,1.955875,red_NightlyR11.paucam.12772.1003.0141.FT_NB615_NB685.2469553.std.01.fits,12772,6633881,11.0093,1.7038,4.05026,1.57629,0.948676,0.856647,6.2798,1.18573,NB685,961.301,1545.86,21.902
191,31324,150.58561,1.960222,red_NightlyR11.paucam.12772.1003.0141.FT_NB615_NB685.2469553.std.01.fits,12772,6633881,7.1959,4.0807,2.92218,1.70675,0.995575,0.974741,-55.4947,1.18573,NB685,900.82,1534.9,21.754
192,18479,150.58496,1.958457,red_NightlyR11.paucam.12772.1003.0141.FT_NB615_NB685.2469553.std.01.fits,12772,6633881,22.6607,0.63181,4.86759,1.91539,1.24936,0.946635,14.062,1.18573,NB685,925.206,1526.13,21.929
193,16726,150.57972,1.954496,red_NightlyR11.paucam.12772.1003.0141.FT_NB615_NB685.2469553.std.01.fits,12772,6633881,22.5595,0.75196,6.60846,2.13057,1.24054,1.12296,-45.6417,1.18573,NB685,979.216,1454.27,21.197
194,16885,150.57673,1.942484,red_NightlyR11.paucam.12772.1003.0141.FT_NB615_NB685.2469553.std.01.fits,12772,6633881,13.6241,0.90483,8.0599,1.70383,1.00659,0.895168,36.5651,1.18573,NB685,1145.22,1414.31,21.911
195,16716,150.57193,1.955843,red_NightlyR11.paucam.12772.1003.0141.FT_NB615_NB685.2469553.std.01.fits,12772,6633881,17.7299,2.6397,24.5614,2.07575,1.32913,0.964692,63.6507,1.18573,NB685,959.043,1346.55,19.675
196,32869,150.57461,1.988385,red_NightlyR11.paucam.12772.1003.0141.FT_NB615_NB685.2469553.std.01.fits,12772,6633881,16.059,2.2427,14.9024,1.80073,1.0663,0.881337,-59.7928,1.18573,NB685,506.494,1379.41,20.17
197,32930,150.57113,1.983144,red_NightlyR11.paucam.12772.1003.0141.FT_NB615_NB685.2469553.std.01.fits,12772,6633881,15.3263,0.91261,2.81682,1.80303,1.04916,0.943103,-45.3201,1.18573,NB685,578.902,1331.97,21.76
198,18643,150.55993,1.949199,red_NightlyR11.paucam.12772.1003.0141.FT_NB615_NB685.2469553.std.01.fits,12772,6633881,19.9765,1.7127,13.278,1.89948,1.16605,0.945966,5.3172,1.18573,NB685,1048.93,1181.46,20.467
199,33214,150.55683,1.960799,red_NightlyR11.paucam.12772.1003.0141.FT_NB615_NB685.2469553.std.01.fits,12772,6633881,29.8568,0.36895,6.47001,2.11524,1.45241,0.963505,51.005,1.18573,NB685,887.134,1137.05,21.416
200,18586,150.55526,1.953951,red_NightlyR11.paucam.12772.1003.0141.FT_NB615_NB685.2469553.std.01.fits,12772,6633881,49.4793,1.1356,26.028,3.26317,2.09266,1.55478,84.2678,1.18573,NB685,982.001,1116.22,20.068
201,35393,150.55639,1.971485,red_NightlyR11.paucam.12772.1003.0141.FT_NB615_NB685.2469553.std.01.fits,12772,6633881,37.5624,0.84023,9.63928,2.40374,1.69793,1.05152,65.3004,1.18573,NB685,738.282,1129.47,20.777
202,18709,150.55024,1.943743,red_NightlyR11.paucam.12772.1003.0141.FT_NB615_NB685.2469553.std.01.fits,12772,6633881,7.99305,2.8806,3.21578,1.63213,0.89502,0.857187,29.9788,1.18573,NB685,1122.71,1048.02,22.222
203,35238,150.55732,1.984224,red_NightlyR11.paucam.12772.1003.0141.FT_NB615_NB685.2469553.std.01.fits,12772,6633881,15.4253,2.5065,3.69433,1.80965,1.05236,0.947504,27.6747,1.18573,NB685,560.792,1140.49,22.44
204,18652,150.55035,1.94699,red_NightlyR11.paucam.12772.1003.0141.FT_NB615_NB685.2469553.std.01.fits,12772,6633881,17.561,1.0954,0.266829,1.73244,1.10636,0.878303,64.1863,1.18573,NB685,1077.67,1049.13,22.381
205,35485,150.54822,1.964963,red_NightlyR11.paucam.12772.1003.0141.FT_NB615_NB685.2469553.std.01.fits,12772,6633881,8.12922,0.68949,2.57606,1.61039,0.895948,0.857098,19.9959,1.18573,NB685,827.34,1017.14,22.433
206,18617,150.5455,1.951023,red_NightlyR11.paucam.12772.1003.0141.FT_NB615_NB685.2469553.std.01.fits,12772,6633881,6.54416,3.495,7.86956,1.74734,0.976624,0.976306,61.5011,1.18573,NB685,1020.65,981.385,21.384
207,35428,150.54765,1.967986,red_NightlyR11.paucam.12772.1003.0141.FT_NB615_NB685.2469553.std.01.fits,12772,6633881,33.1586,2.2474,20.1299,2.29681,1.55798,0.961082,-24.582,1.18573,NB685,785.108,1008.79,19.954
208,35099,150.55122,1.994474,red_NightlyR11.paucam.12772.1003.0141.FT_NB615_NB685.2469553.std.01.fits,12772,6633881,23.7379,1.1995,7.09035,2.2323,1.27251,1.14719,-65.2844,1.18573,NB685,416.069,1054.19,21.507
209,18528,150.54339,1.958793,red_NightlyR11.paucam.12772.1003.0141.FT_NB615_NB685.2469553.std.01.fits,12772,6633881,13.7263,1.1791,2.18702,1.64945,1.00883,0.884581,17.5458,1.18573,NB685,912.16,951.03,21.804
210,18667,150.5391,1.947312,red_NightlyR11.paucam.12772.1003.0141.FT_NB615_NB685.2469553.std.01.fits,12772,6633881,26.5758,0.74892,-0.149448,2.00446,1.3577,0.897542,-25.4936,1.18573,NB685,1070.85,893.132,22.008
211,35431,150.54072,1.969808,red_NightlyR11.paucam.12772.1003.0141.FT_NB615_NB685.2469553.std.01.fits,12772,6633881,21.3738,1.1055,4.6319,2.00597,1.20833,1.05463,32.7061,1.18573,NB685,758.144,912.312,21.703
212,35430,150.53911,1.968626,red_NightlyR11.paucam.12772.1003.0141.FT_NB615_NB685.2469553.std.01.fits,12772,6633881,31.0407,1.4262,-0.178671,2.10328,1.49373,0.934035,31.5261,1.18573,NB685,774.251,890.13,21.881
213,33209,150.53795,1.964645,red_NightlyR11.paucam.12772.1003.0141.FT_NB615_NB685.2469553.std.01.fits,12772,6633881,19.8024,1.1352,3.60659,1.93316,1.15946,0.979723,-72.4498,1.18573,NB685,829.465,874.633,21.535
214,35091,150.54217,1.993336,red_NightlyR11.paucam.12772.1003.0141.FT_NB615_NB685.2469553.std.01.fits,12772,6633881,55.6855,1.1226,10.2344,2.79566,2.30654,0.918194,25.0309,1.18573,NB685,429.785,928.588,20.53
215,18611,150.53449,1.952523,red_NightlyR11.paucam.12772.1003.0141.FT_NB615_NB685.2469553.std.01.fits,12772,6633881,21.042,2.9718,3.91894,1.93619,1.19877,0.977122,77.8151,1.18573,NB685,997.415,828.394,22.013
216,17088,150.58239,1.925994,red_NightlyR11.paucam.12772.1003.0141.FT_NB615_NB685.2469553.std.01.fits,12772,6633881,26.7007,0.91853,2.76075,2.28606,1.36246,1.26933,-9.697,1.18573,NB685,1374.32,1493.94,22.011
217,17393,150.57738,1.898475,red_NightlyR11.paucam.12772.1003.0141.FT_NB615_NB685.2469553.std.01.fits,12772,6633881,21.9691,0.858,2.84293,1.83007,1.21917,0.893432,-44.87,1.18573,NB685,1753.04,1427.22,22.433
218,17155,150.57972,1.919146,red_NightlyR11.paucam.12772.1003.0141.FT_NB615_NB685.2469553.std.01.fits,12772,6633881,27.8998,1.1291,18.25,2.33838,1.40047,1.21838,-65.3164,1.18573,NB685,1468.45,1457.77,20.33
219,17406,150.57445,1.896287,red_NightlyR11.paucam.12772.1003.0141.FT_NB615_NB685.2469553.std.01.fits,12772,6633881,9.34463,4.5088,10.9135,1.77332,1.062,0.926396,3.2878,1.18573,NB685,1782.72,1387.04,21.007
220,16958,150.58052,1.936594,red_NightlyR11.paucam.12772.1003.0141.FT_NB615_NB685.2469553.std.01.fits,12772,6633881,36.5066,3.2418,23.1695,4.57645,1.66412,1.18324,-83.7822,1.18573,NB685,1227.44,1467.18,19.884
221,16960,150.58059,1.93536,red_NightlyR11.paucam.12772.1003.0141.FT_NB615_NB685.2469553.std.01.fits,12772,6633881,74.498,0.56279,6.69613,4.62136,2.96742,1.50916,5.5921,1.18573,NB685,1244.52,1468.26,21.517
222,16959,150.58029,1.935667,red_NightlyR11.paucam.12772.1003.0141.FT_NB615_NB685.2469553.std.01.fits,12772,6633881,27.6074,0.8201,6.50558,2.30613,1.37881,0.968124,43.9107,1.18573,NB685,1240.23,1464.1,21.094
223,17147,150.57665,1.920234,red_NightlyR11.paucam.12772.1003.0141.FT_NB615_NB685.2469553.std.01.fits,12772,6633881,40.0721,1.3595,5.52953,2.69749,1.77852,1.33271,-14.2287,1.18573,NB685,1452.92,1415.38,21.536
224,17311,150.56968,1.906433,red_NightlyR11.paucam.12772.1003.0141.FT_NB615_NB685.2469553.std.01.fits,12772,6633881,39.1528,0.80446,4.87168,2.30535,1.7453,1.00603,9.8568,1.18573,NB685,1642.2,1320.52,21.535
225,17226,150.57067,1.915573,red_NightlyR11.paucam.12772.1003.0141.FT_NB615_NB685.2469553.std.01.fits,12772,6633881,13.3257,3.5046,10.9525,1.78765,1.00051,0.963176,-3.1517,1.18573,NB685,1516.28,1333.37,20.46
226,17106,150.57176,1.92556,red_NightlyR11.paucam.12772.1003.0141.FT_NB615_NB685.2469553.std.01.fits,12772,6633881,24.0849,0.39897,3.52253,1.95835,1.28048,0.949768,-37.52,1.18573,NB685,1378.52,1347.46,22.055
227,17379,150.56378,1.899283,red_NightlyR11.paucam.12772.1003.0141.FT_NB615_NB685.2469553.std.01.fits,12772,6633881,24.0849,1.274,9.17787,1.89304,1.28048,0.981096,-77.7754,1.18573,NB685,1739.8,1239.78,21.394
228,19365,150.561,1.889246,red_NightlyR11.paucam.12772.1003.0141.FT_NB615_NB685.2469553.std.01.fits,12772,6633881,14.0308,2.3764,4.01018,1.71436,1.02488,0.939781,-64.4071,1.18573,NB685,1877.57,1202.26,21.537
229,17168,150.56189,1.918048,red_NightlyR11.paucam.12772.1003.0141.FT_NB615_NB685.2469553.std.01.fits,12772,6633881,55.7395,2.0609,138.069,4.17814,2.30796,2.08348,18.1424,1.18573,NB685,1480.61,1211.99,18.138
230,17067,150.56122,1.928081,red_NightlyR11.paucam.12772.1003.0141.FT_NB615_NB685.2469553.std.01.fits,12772,6633881,11.5514,0.66043,7.33737,1.63806,0.964125,0.870125,-60.2292,1.18573,NB685,1341.8,1201.71,21.985
231,19088,150.55707,1.914127,red_NightlyR11.paucam.12772.1003.0141.FT_NB615_NB685.2469553.std.01.fits,12772,6633881,42.9479,0.78873,23.0608,2.93408,1.87184,1.45528,-26.4987,1.18573,NB685,1533.92,1145.82,20.606
232,19233,150.55246,1.90126,red_NightlyR11.paucam.12772.1003.0141.FT_NB615_NB685.2469553.std.01.fits,12772,6633881,15.9902,1.262,3.73647,1.68895,1.06341,0.879363,-52.0498,1.18573,NB685,1710.69,1083.38,21.75
233,18798,150.55281,1.936682,red_NightlyR11.paucam.12772.1003.0141.FT_NB615_NB685.2469553.std.01.fits,12772,6633881,14.0788,1.3576,6.19505,1.9863,1.21172,1.00594,14.9197,1.18573,NB685,1221.13,1084.47,21.44
234,19204,150.54462,1.901117,red_NightlyR11.paucam.12772.1003.0141.FT_NB615_NB685.2469553.std.01.fits,12772,6633881,15.31,1.1008,4.33085,1.70424,1.04856,0.896639,85.4267,1.18573,NB685,1711.33,975.034,21.951
235,19154,150.54535,1.908268,red_NightlyR11.paucam.12772.1003.0141.FT_NB615_NB685.2469553.std.01.fits,12772,6633881,16.4639,0.75696,5.64792,1.7212,1.07437,0.895921,-49.623,1.18573,NB685,1612.76,984.414,21.4
236,19205,150.5438,1.902492,red_NightlyR11.paucam.12772.1003.0141.FT_NB615_NB685.2469553.std.01.fits,12772,6633881,51.679,0.60933,2.69928,2.87083,2.16794,1.19303,-3.4437,1.18573,NB685,1692.21,963.558,21.619
237,18909,150.54397,1.922728,red_NightlyR11.paucam.12772.1003.0141.FT_NB615_NB685.2469553.std.01.fits,12772,6633881,19.0956,0.90941,5.61387,2.02604,1.13836,1.11859,75.1017,1.18573,NB685,1412.65,963.744,21.556
238,18915,150.54436,1.926116,red_NightlyR11.paucam.12772.1003.0141.FT_NB615_NB685.2469553.std.01.fits,12772,6633881,19.59,3.4087,24.669,1.90132,1.15588,0.897961,-34.1905,1.18573,NB685,1365.83,968.75,19.718
239,19069,150.53566,1.913198,red_NightlyR11.paucam.12772.1003.0141.FT_NB615_NB685.2469553.std.01.fits,12772,6633881,26.9545,0.49399,30.1786,2.32639,1.36569,1.13672,47.5147,1.18573,NB685,1542.87,849.736,19.837
240,19068,150.53576,1.91505,red_NightlyR11.paucam.12772.1003.0141.FT_NB615_NB685.2469553.std.01.fits,12772,6633881,21.9503,0.67549,1.41622,1.87178,1.21914,0.900143,-39.3754,1.18573,NB685,1517.28,850.91,22.152
241,18913,150.53719,1.925639,red_NightlyR11.paucam.12772.1003.0141.FT_NB615_NB685.2469553.std.01.fits,12772,6633881,15.8562,4.6411,17.5869,2.41585,1.26979,1.19226,39.7123,1.18573,NB685,1371.04,869.473,20.266
242,18880,150.53755,1.930697,red_NightlyR11.paucam.12772.1003.0141.FT_NB615_NB685.2469553.std.01.fits,12772,6633881,22.4356,1.0332,11.8451,1.93259,1.23876,0.919614,-56.8416,1.18573,NB685,1301.04,873.835,20.73
243,18733,150.53891,1.941915,red_NightlyR11.paucam.12772.1003.0141.FT_NB615_NB685.2469553.std.01.fits,12772,6633881,15.9075,1.5323,4.96234,1.81602,1.0607,0.93528,70.4517,1.18573,NB685,1145.75,891.233,21.514
244,19326,150.52973,1.890006,red_NightlyR11.paucam.12772.1003.0141.FT_NB615_NB685.2469553.std.01.fits,12772,6633881,40.4752,0.71049,4.73904,2.39198,1.79595,0.948502,-40.539,1.18573,NB685,1861.97,770.038,21.658
